LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
22.948834,40.5903715,43,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,1c95bfb584cc27cf
22.9487434,40.5903137,45,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,a65c60f31558f9f1
22.948316,40.5904639,7,ΑΡΓΟΝΑΥΤΩΝ,,,,,,,2afa0a82fc416d8f
22.9480883,40.5903005,8,ΑΡΓΟΝΑΥΤΩΝ,,,,,,,be79b7781770da4a
22.9530291,40.5903958,40,ΚΑΘΗΓΗΤΟΥ ΡΟΥΣΙΔΟΥ,,,,,,,01a0cf8a9ee32235
22.9531286,40.5903138,42,ΚΑΘΗΓΗΤΟΥ ΡΟΥΣΙΔΟΥ,,,,,,,c3776b7751f40e9a
22.9532071,40.5902537,44,ΚΑΘΗΓΗΤΟΥ ΡΟΥΣΙΔΟΥ,,,,,,,3692c0d38d85ea97
22.950511,40.5902937,51,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,042665ea19da2793
22.9503956,40.5902098,53,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,3811d6b3ccb88c77
22.9503203,40.5901551,55,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,0edb192a44c8ed71
22.9502716,40.5904437,54,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,36bdab0816b94c38
22.9501802,40.5903768,56,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,00143bde94f6653c
22.9500068,40.5902434,58,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,e7a0160406a19c64
22.9514929,40.5903711,26,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,ab54501a7fa4560e
22.9513021,40.5902365,28,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,feee43e5c75cf317
22.9514077,40.5900674,39,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,2be9158bdeb082ee
22.9516968,40.590287,33,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,d47d716b6733c16f
22.951608,40.5902249,35,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,061b826d1c7f919d
22.9515367,40.590154,37,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,33df8d63a221b8bc
22.9471422,40.59056,1,ΚΑΠΕΤΑΝΙΔΟΥ,,,,,,,8bf689f22625e860
22.9470957,40.5904025,3,ΚΑΠΕΤΑΝΙΔΟΥ,,,,,,,eb6fdbaa77d5951b
22.9470454,40.5902488,5,ΚΑΠΕΤΑΝΙΔΟΥ,,,,,,,4f9dad4efc71c372
22.9470001,40.5901129,7,ΚΑΠΕΤΑΝΙΔΟΥ,,,,,,,ca282b32237bb285
22.9467479,40.5902191,2,ΚΑΠΕΤΑΝΙΔΟΥ,,,,,,,7c53323ce9b837a4
22.9467062,40.5900748,4,ΚΑΠΕΤΑΝΙΔΟΥ,,,,,,,d1b7f5e879f96735
22.9479337,40.5904332,6,ΑΡΓΟΝΑΥΤΩΝ,,,,,,,72b17c9db14ce28b
22.9469179,40.5898622,9,ΚΑΠΕΤΑΝΙΔΟΥ,,,,,,,64cc675b01cd8910
22.9477445,40.590491,28,ΚΟΥΣΚΟΥΡΑ,,,,,,,1ea27f423cae6a3a
22.9471234,40.5900352,36,ΚΟΥΣΚΟΥΡΑ,,,,,,,f7bc47041d012cdd
22.9474911,40.5903142,30,ΚΟΥΣΚΟΥΡΑ,,,,,,,e734ba102050e231
22.9473958,40.5902448,32,ΚΟΥΣΚΟΥΡΑ,,,,,,,82fc5eb411df357e
22.94727,40.5901499,34,ΚΟΥΣΚΟΥΡΑ,,,,,,,99375a7e3a2d364f
22.9478405,40.5904272,29,ΚΟΥΣΚΟΥΡΑ,,,,,,,961da3abaa440936
22.947708,40.5903245,31,ΚΟΥΣΚΟΥΡΑ,,,,,,,9794e943c5184e6a
22.9475881,40.590242,33,ΚΟΥΣΚΟΥΡΑ,,,,,,,7607c45e1184747f
22.9473213,40.590044,35,ΚΟΥΣΚΟΥΡΑ,,,,,,,51726143a81b6c10
22.9469874,40.5898661,37,ΚΟΥΣΚΟΥΡΑ,,,,,,,98d1d668a5d49666
22.9500169,40.5899374,61,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,5486f0acc673aea4
22.9498948,40.590162,60,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,f5003727dcde0c73
22.9498261,40.590101,62,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,42f739d43a642254
22.9497082,40.590024,64,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,2fe865e16d5705bc
22.9490233,40.5898981,15,ΑΡΓΟΝΑΥΤΩΝ,,,,,,,166c97c7e1afa5bb
22.9499139,40.590763,24,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,,,,,,,282cc76b41776a21
22.9489178,40.5900425,46,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,,,,,,,db42d16212f8059d
22.9497985,40.5906794,26,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,,,,,,,6b841bee9741b8a3
22.9497112,40.5906009,28,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,,,,,,,2965b87db5398a17
22.9496058,40.5905283,30,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,,,,,,,4efbe18d46174deb
22.9495336,40.590481,32,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,,,,,,,75cb567374a4ca6c
22.9493517,40.590343,36,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,,,,,,,52393420a36a398d
22.9492591,40.5902887,38,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,,,,,,,f30fa605926f0afa
22.9491649,40.5902212,40,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,,,,,,,b69340521195692f
22.9490897,40.5901631,42,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,,,,,,,556c7a344152ea73
22.9489955,40.590101,44,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,,,,,,,ffe3e5e192f48b52
